"36.1150858,-115.1734142","('Paradise', ['http://cnn.com/2021/06/09/entertainment/rachel-lindsay-chris-harrison-bachelor/index.html'])"
"51.0000002,-109.0","('North America', ['http://cnn.com/2021/06/09/tech/gamestop-new-ceo-cfo/index.html', 'http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html', 'http://cnn.com/2021/06/09/business/jbs-cyberattack-11-million/index.html'])"
"40.2253569,-82.6881395","('Ohio', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html', 'http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"-23.5506507,-46.6333824","('Sao Paulo', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"-29.9820554,-52.3702447","('Rio Pardo', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"42.61254875,-1.830787673361753","('Navarra', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"31.2322758,121.4692071","('Shanghai', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"28.469648,-16.2540884","('Santa Cruz', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"58.1361491,40.09448579464799","('Danilovsky', ['http://cnn.com/2021/06/09/business/rising-prices-inventories-post-pandemic/index.html'])"
"60.0013921,10.7363623","('Covid', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"41.7962409,-71.5992372","('Rhode Island', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"45.709097,-68.8590201","('Maine', ['http://cnn.com/2021/06/09/business/best-buy-thanksgiving-closed-2021/index.html'])"
"32.7174202,-117.1627728","('San Diego', ['http://cnn.com/2021/06/09/business-money/approaching-retirement-feseries/index.html'])"
"39.327894,-74.5034858","('Margate City', ['http://cnn.com/2021/06/09/business-money/approaching-retirement-feseries/index.html'])"
"50.26590325,18.69757619439062","('Eastern Europe', ['http://cnn.com/2021/06/09/business/jbs-cyberattack-11-million/index.html'])"
"29.8217562,-89.6008692","('St. Bernard Parish', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"47.6201461,-100.540737","('North Dakota', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"32.0,117.0","('Anhui', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"29.8988618,-93.9288723","('Port Arthur', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"30.0860459,-94.1018461","('Beaumont', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"31.8512134,117.25763932024238","('Anhui province', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"38.8424056,-120.4079751","('Big Hill', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"25.2395892,55.178929685130115","('Huainan', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"-0.4071786,116.9862038","('Panji No.1', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"42.3315509,-83.0466403","('Detroit', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"39.8560679,-4.0239568","('Toledo', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
"46.1183391,-103.0798921","('Gascoyne', ['http://cnn.com/2021/06/09/business/solar-manufacturing-china-ohio/index.html'])"
